# Checking deviation from orthogonality of eigenvectors (dot product).
# Filename:           k1_l-1_b0.27_s0.9999/k1_l-1_b0.27_s0.9999_Check_Orthogonality.txt
# Program version:    Spectral_2.0
# Started in:         Fri Jan 30 15:09:24 2026
# Digits used:        15
# ================================================================================
# Level i,	Level j,	Error
# ================================================================================
18	48	5.27355936696949356701e-16
18	49	-2.77555756156289135106e-17
18	50	2.22044604925031308085e-16
18	51	5.55111512312578270212e-17
18	52	2.77555756156289135106e-16
18	53	-1.94289029309402394574e-16
18	54	2.22044604925031308085e-16
18	55	8.32667268468867405318e-17
18	56	5.55111512312578270212e-17
18	57	-3.05311331771918048616e-16
18	58	-1.38777878078144567553e-16
18	59	-1.38777878078144567553e-16
18	60	1.66533453693773481064e-16
18	61	8.32667268468867405318e-17
18	62	2.77555756156289135106e-17
18	63	-2.77555756156289135106e-17
18	64	-1.66533453693773481064e-16
18	65	-1.11022302462515654042e-16
18	66	-2.22044604925031308085e-16
18	67	-1.66533453693773481064e-16
18	68	-2.22044604925031308085e-16
18	69	-1.80411241501587937819e-16
18	70	-1.80411241501587937819e-16
18	71	-2.63677968348474678351e-16
18	72	-3.19189119579732505372e-16
18	73	-3.33066907387546962127e-16
18	74	-3.33066907387546962127e-16
18	75	-1.52655665885959024308e-16
18	76	-2.35922392732845764840e-16
18	77	-3.05311331771918048616e-16
18	78	1.80411241501587937819e-16
18	79	-1.38777878078144567553e-16
18	80	2.77555756156289135106e-17
18	81	-1.94289029309402394574e-16
18	82	-4.16333634234433702659e-17
18	83	-1.38777878078144567553e-17
18	84	-3.33066907387546962127e-16
18	85	-8.32667268468867405318e-17
18	86	8.32667268468867405318e-17
18	87	2.35922392732845764840e-16
18	88	-1.11022302462515654042e-16
18	89	5.55111512312578270212e-17
18	90	-1.66533453693773481064e-16
18	91	-2.08166817117216851329e-16
18	92	-4.85722573273505986435e-16
18	93	-4.99600361081320443191e-16
18	94	-3.88578058618804789148e-16
18	95	1.38777878078144567553e-17
18	96	-1.52655665885959024308e-16
18	97	-3.74700270810990332393e-16
18	98	-2.49800180540660221595e-16
18	99	6.93889390390722837765e-17
18	100	-8.32667268468867405318e-17
19	20	-2.10872985739740670397e-14
19	21	1.90125692967058057548e-15
19	22	-2.91433543964103591861e-16
19	23	-5.68989300120392726967e-16
19	24	2.77555756156289135106e-17
19	25	-8.74300631892310775584e-16
19	26	1.80411241501587937819e-16
19	27	-9.71445146547011972871e-16
19	28	-4.02455846426619245904e-16
19	29	3.40005801291454190505e-16
19	30	7.00828284294630066142e-16
19	31	-2.77555756156289135106e-16
19	32	5.82867087928207183722e-16
19	33	-3.60822483003175875638e-16
19	34	2.22044604925031308085e-16
19	35	5.55111512312578270212e-17
19	36	9.29811783123568602605e-16
19	37	2.91433543964103591861e-16
19	38	-6.93889390390722837765e-18
19	39	-6.93889390390722837765e-18
19	40	-3.88578058618804789148e-16
19	41	-2.77555756156289135106e-16
19	42	3.88578058618804789148e-16
19	43	-2.49800180540660221595e-16
19	44	-1.11022302462515654042e-16
19	45	-3.60822483003175875638e-16
19	46	1.11022302462515654042e-16
19	47	-1.11022302462515654042e-16
19	48	1.66533453693773481064e-16
19	49	-2.77555756156289135106e-16
19	50	-5.55111512312578270212e-17
19	51	5.55111512312578270212e-17
19	52	1.38777878078144567553e-16
19	53	-2.77555756156289135106e-16
19	54	1.94289029309402394574e-16
19	55	1.66533453693773481064e-16
19	56	-1.94289029309402394574e-16
19	57	-8.32667268468867405318e-17
19	58	-2.49800180540660221595e-16
19	59	-1.38777878078144567553e-16
19	60	0.00000000000000000000e+00
19	61	-8.32667268468867405318e-17
19	62	-2.77555756156289135106e-17
19	63	-2.77555756156289135106e-17
19	64	0.00000000000000000000e+00
19	65	1.11022302462515654042e-16
19	66	5.55111512312578270212e-17
19	67	-2.49800180540660221595e-16
19	68	-3.05311331771918048616e-16
19	69	-2.22044604925031308085e-16
19	70	-2.49800180540660221595e-16
19	71	-1.94289029309402394574e-16
19	72	-3.60822483003175875638e-16
19	73	-2.77555756156289135106e-17
19	74	1.94289029309402394574e-16
19	75	1.66533453693773481064e-16
19	76	2.77555756156289135106e-16
19	77	2.77555756156289135106e-17
19	78	2.77555756156289135106e-17
19	79	-5.55111512312578270212e-17
19	80	0.00000000000000000000e+00
19	81	3.33066907387546962127e-16
19	82	1.66533453693773481064e-16
19	83	1.38777878078144567553e-16
19	84	2.22044604925031308085e-16
19	85	2.22044604925031308085e-16
19	86	2.77555756156289135106e-16
19	87	-1.11022302462515654042e-16
19	88	8.32667268468867405318e-17
19	89	-3.88578058618804789148e-16
19	90	-1.66533453693773481064e-16
19	91	-8.32667268468867405318e-17
19	92	-3.05311331771918048616e-16
19	93	2.77555756156289135106e-17
19	94	1.11022302462515654042e-16
19	95	-2.77555756156289135106e-17
19	96	1.94289029309402394574e-16
19	97	3.05311331771918048616e-16
19	98	0.00000000000000000000e+00
19	99	8.32667268468867405318e-17
19	100	4.16333634234433702659e-16
20	21	-1.76247905159243600792e-15
20	22	7.86870568703079698025e-15
20	23	3.48332473976142864558e-15
20	24	1.24900090270330110798e-15
20	25	3.38618022510672744829e-15
20	26	2.02615701994091068627e-15
20	27	1.99146255042137454438e-15
20	28	1.58206781009084807010e-15
20	29	-1.38777878078144567553e-15
20	30	-1.19348975147204328096e-15
20	31	-4.85722573273505986435e-16
20	32	6.86950496486815609387e-16
20	33	2.39391839684799379029e-16
20	34	3.88578058618804789148e-16
20	35	6.38378239159465010744e-16
20	36	6.93889390390722837765e-16
20	37	1.66533453693773481064e-16
20	38	-1.11022302462515654042e-15
20	39	-6.66133814775093924254e-16
20	40	-7.91033905045424035052e-16
20	41	-2.22044604925031308085e-16
20	42	-4.23272528138340931037e-16
20	43	3.10949183068842671673e-16
20	44	-2.91433543964103591861e-16
20	45	6.93889390390722837765e-17
20	46	-3.05311331771918048616e-16
20	47	1.94289029309402394574e-16
20	48	-1.66533453693773481064e-16
20	49	3.88578058618804789148e-16
20	50	-1.94289029309402394574e-16
20	51	2.77555756156289135106e-17
20	52	-4.99600361081320443191e-16
20	53	-2.77555756156289135106e-16
20	54	-5.27355936696949356701e-16
20	55	1.94289029309402394574e-16
20	56	-3.33066907387546962127e-16
20	57	-1.11022302462515654042e-16
20	58	-5.27355936696949356701e-16
20	59	0.00000000000000000000e+00
20	60	-2.49800180540660221595e-16
20	61	0.00000000000000000000e+00
20	62	1.38777878078144567553e-16
20	63	1.66533453693773481064e-16
20	64	5.55111512312578270212e-17
20	65	3.88578058618804789148e-16
20	66	1.94289029309402394574e-16
20	67	2.22044604925031308085e-16
20	68	-5.55111512312578270212e-17
20	69	-2.77555756156289135106e-17
20	70	1.66533453693773481064e-16
20	71	2.77555756156289135106e-17
20	72	2.77555756156289135106e-17
20	73	5.55111512312578270212e-17
20	74	5.55111512312578270212e-17
20	75	-1.94289029309402394574e-16
20	76	0.00000000000000000000e+00
20	77	2.77555756156289135106e-17
20	78	1.11022302462515654042e-16
20	79	-5.55111512312578270212e-17
20	80	0.00000000000000000000e+00
20	81	0.00000000000000000000e+00
20	82	1.94289029309402394574e-16
20	83	1.94289029309402394574e-16
20	84	-4.44089209850062616169e-16
20	85	-1.11022302462515654042e-16
20	86	0.00000000000000000000e+00
20	87	1.11022302462515654042e-16
20	88	-4.44089209850062616169e-16
20	89	-2.22044604925031308085e-16
20	90	-1.11022302462515654042e-16
20	91	-5.55111512312578270212e-17
20	92	5.55111512312578270212e-17
20	93	5.55111512312578270212e-17
20	94	0.00000000000000000000e+00
20	95	-1.38777878078144567553e-16
20	96	-2.77555756156289135106e-16
20	97	1.11022302462515654042e-16
20	98	8.32667268468867405318e-17
20	99	-3.60822483003175875638e-16
20	100	1.66533453693773481064e-16
21	22	6.93195501000332114927e-15
21	23	5.37070388162419476430e-15
21	24	-3.44169137633798527531e-15
21	25	-2.36963226818431849097e-15
21	26	2.65759636519646846864e-15
21	27	3.76088049591771778069e-15
21	28	1.66533453693773481064e-15
21	29	1.70696790036117818090e-15
21	30	-1.38777878078144567553e-16
21	31	1.45716771982051795931e-15
21	32	0.00000000000000000000e+00
21	33	5.55111512312578270212e-16
21	34	-9.15933995315754145849e-16
21	35	-1.31838984174237339175e-16
21	36	-2.39391839684799379029e-16
21	37	7.56339435525887893164e-16
21	38	3.60822483003175875638e-16
21	39	-3.88578058618804789148e-16
21	40	-2.22044604925031308085e-16
21	41	-3.05311331771918048616e-16
21	42	-8.32667268468867405318e-17
21	43	3.05311331771918048616e-16
21	44	5.55111512312578270212e-17
21	45	-4.02455846426619245904e-16
21	46	-4.44089209850062616169e-16
21	47	-2.77555756156289135106e-17
21	48	-3.64291929955129489827e-17
21	49	-1.63064006741819866875e-16
21	50	-3.60822483003175875638e-16
21	51	-8.32667268468867405318e-17
21	52	-4.02455846426619245904e-16
21	53	1.11022302462515654042e-16
21	54	-8.32667268468867405318e-17
21	55	1.94289029309402394574e-16
21	56	-4.44089209850062616169e-16
21	57	-1.11022302462515654042e-16
21	58	2.77555756156289135106e-17
21	59	1.94289029309402394574e-16
21	60	-3.60822483003175875638e-16
21	61	-1.38777878078144567553e-16
21	62	0.00000000000000000000e+00
21	63	5.55111512312578270212e-17
21	64	2.77555756156289135106e-17
21	65	-1.94289029309402394574e-16
21	66	8.32667268468867405318e-17
21	67	5.55111512312578270212e-17
21	68	1.94289029309402394574e-16
21	69	-2.77555756156289135106e-17
21	70	1.66533453693773481064e-16
21	71	-1.38777878078144567553e-16
21	72	-8.32667268468867405318e-17
21	73	-1.38777878078144567553e-16
21	74	-1.66533453693773481064e-16
21	75	-1.11022302462515654042e-16
21	76	-1.94289029309402394574e-16
21	77	-4.99600361081320443191e-16
21	78	-8.32667268468867405318e-17
21	79	-2.49800180540660221595e-16
21	80	-3.88578058618804789148e-16
21	81	2.77555756156289135106e-17
21	82	1.11022302462515654042e-16
21	83	-2.22044604925031308085e-16
21	84	-1.94289029309402394574e-16
21	85	-3.33066907387546962127e-16
21	86	-8.32667268468867405318e-17
21	87	-2.77555756156289135106e-16
21	88	-3.05311331771918048616e-16
21	89	-5.55111512312578270212e-16
21	90	-2.22044604925031308085e-16
21	91	-1.11022302462515654042e-16
21	92	-2.22044604925031308085e-16
21	93	-6.10622663543836097233e-16
21	94	-1.66533453693773481064e-16
21	95	-2.22044604925031308085e-16
21	96	0.00000000000000000000e+00
21	97	1.66533453693773481064e-16
21	98	2.22044604925031308085e-16
21	99	-1.66533453693773481064e-16
21	100	2.22044604925031308085e-16
22	23	1.11854969730984521448e-14
22	24	5.93969318174458749127e-15
22	25	5.93969318174458749127e-15
22	26	3.51108031537705755909e-15
22	27	2.10248485288389019843e-15
22	28	7.04297731246583680331e-16
22	29	2.85882428840977809159e-15
22	30	2.55351295663786004297e-15
22	31	5.13478148889134899946e-16
22	32	7.21644966006351751275e-16
22	33	-9.36750677027475830982e-16
22	34	-1.38777878078144567553e-15
22	35	-1.52655665885959024308e-15
22	36	-4.99600361081320443191e-16
22	37	2.22044604925031308085e-16
22	38	4.30211422042248159414e-16
22	39	3.60822483003175875638e-16
22	40	-8.32667268468867405318e-16
22	41	-2.49800180540660221595e-16
22	42	4.16333634234433702659e-17
22	43	3.33066907387546962127e-16
22	44	-2.77555756156289135106e-16
22	45	-2.77555756156289135106e-17
22	46	-4.71844785465691529680e-16
22	47	-1.38777878078144567553e-16
22	48	2.77555756156289135106e-16
22	49	-3.60822483003175875638e-16
22	50	-4.57966997657877072925e-16
22	51	-2.49800180540660221595e-16
22	52	1.80411241501587937819e-16
22	53	3.81639164714897560771e-16
22	54	2.91433543964103591861e-16
22	55	-1.38777878078144567553e-16
22	56	2.08166817117216851329e-17
22	57	-3.33066907387546962127e-16
22	58	5.55111512312578270212e-16
22	59	2.49800180540660221595e-16
22	60	4.71844785465691529680e-16
22	61	-1.38777878078144567553e-17
22	62	3.60822483003175875638e-16
22	63	2.22044604925031308085e-16
22	64	2.77555756156289135106e-16
22	65	0.00000000000000000000e+00
22	66	3.88578058618804789148e-16
22	67	-5.55111512312578270212e-17
22	68	3.05311331771918048616e-16
22	69	0.00000000000000000000e+00
22	70	0.00000000000000000000e+00
22	71	-1.66533453693773481064e-16
22	72	0.00000000000000000000e+00
22	73	8.32667268468867405318e-17
22	74	5.55111512312578270212e-17
22	75	-1.66533453693773481064e-16
22	76	-5.55111512312578270212e-17
22	77	-1.66533453693773481064e-16
22	78	-1.94289029309402394574e-16
22	79	-1.11022302462515654042e-16
22	80	-1.11022302462515654042e-16
22	81	-5.55111512312578270212e-17
22	82	-2.49800180540660221595e-16
22	83	1.38777878078144567553e-16
22	84	-2.22044604925031308085e-16
22	85	-1.11022302462515654042e-16
22	86	1.11022302462515654042e-16
22	87	0.00000000000000000000e+00
22	88	-5.55111512312578270212e-17
22	89	-2.22044604925031308085e-16
22	90	-2.77555756156289135106e-17
22	91	0.00000000000000000000e+00
22	92	-2.49800180540660221595e-16
22	93	-3.33066907387546962127e-16
22	94	-4.71844785465691529680e-16
22	95	-9.15933995315754145849e-16
22	96	-3.60822483003175875638e-16
22	97	-1.11022302462515654042e-16
22	98	1.94289029309402394574e-16
22	99	2.22044604925031308085e-16
22	100	-2.77555756156289135106e-17
23	24	6.93889390390722837765e-17
23	25	5.74540415243518509669e-15
23	26	2.08860706507607574167e-15
23	27	5.27355936696949356701e-16
23	28	9.71445146547011972871e-16
23	29	1.88737914186276611872e-15
23	30	2.76167977375507689430e-15
23	31	1.65145674912992035388e-15
23	32	2.04003480774872514303e-15
23	33	-1.66533453693773481064e-16
23	34	-3.33066907387546962127e-16
23	35	-9.67975699595058358682e-16
23	36	4.37150315946155387792e-16
23	37	3.33066907387546962127e-16
23	38	-5.27355936696949356701e-16
23	39	-4.16333634234433702659e-16
23	40	-2.49800180540660221595e-16
23	41	4.02455846426619245904e-16
23	42	2.84494650060196363484e-16
23	43	2.42861286636752993218e-16
23	44	-6.45317133063372239121e-16
23	45	-6.38378239159465010744e-16
23	46	5.55111512312578270212e-17
23	47	-2.49800180540660221595e-16
23	48	-3.33066907387546962127e-16
23	49	-7.77156117237609578297e-16
23	50	-7.49400541621980664786e-16
23	51	-3.60822483003175875638e-16
23	52	0.00000000000000000000e+00
23	53	-4.44089209850062616169e-16
23	54	-5.55111512312578270212e-16
23	55	-2.49800180540660221595e-16
23	56	-4.57966997657877072925e-16
23	57	-2.01227923213309622952e-16
23	58	-2.08166817117216851329e-17
23	59	-2.28983498828938536462e-16
23	60	-1.45716771982051795931e-16
23	61	-1.31838984174237339175e-16
23	62	-2.84494650060196363484e-16
23	63	-6.24500451351650553988e-17
23	64	-5.55111512312578270212e-17
23	65	2.49800180540660221595e-16
23	66	5.55111512312578270212e-17
23	67	2.35922392732845764840e-16
23	68	3.05311331771918048616e-16
23	69	2.77555756156289135106e-16
23	70	1.38777878078144567553e-16
23	71	2.77555756156289135106e-16
23	72	1.11022302462515654042e-16
23	73	1.11022302462515654042e-16
23	74	-5.55111512312578270212e-17
23	75	1.11022302462515654042e-16
23	76	1.38777878078144567553e-16
23	77	1.11022302462515654042e-16
23	78	0.00000000000000000000e+00
23	79	2.22044604925031308085e-16
23	80	2.77555756156289135106e-16
23	81	3.60822483003175875638e-16
23	82	1.94289029309402394574e-16
23	83	3.88578058618804789148e-16
23	84	4.16333634234433702659e-16
23	85	4.44089209850062616169e-16
23	86	2.49800180540660221595e-16
23	87	3.88578058618804789148e-16
23	88	4.44089209850062616169e-16
23	89	-4.16333634234433702659e-16
23	90	-1.66533453693773481064e-16
23	91	3.88578058618804789148e-16
23	92	-2.22044604925031308085e-16
23	93	-5.55111512312578270212e-17
23	94	3.60822483003175875638e-16
23	95	3.05311331771918048616e-16
23	96	1.11022302462515654042e-16
23	97	-2.77555756156289135106e-17
23	98	2.22044604925031308085e-16
23	99	5.27355936696949356701e-16
23	100	-2.22044604925031308085e-16
24	25	-1.07136521876327606151e-14
24	26	1.21014309684142062906e-14
24	27	6.61970478432749587228e-15
24	28	4.26048085699903822388e-15
24	29	1.42247325030098181742e-15
24	30	-1.42941214420488904580e-15
24	31	3.01147995429573711590e-15
24	32	1.78329573330415769306e-15
24	33	1.01654795692240895733e-15
24	34	-2.08166817117216851329e-16
24	35	-3.60822483003175875638e-16
24	36	1.11022302462515654042e-16
24	37	-5.13478148889134899946e-16
24	38	-4.92661467177413214813e-16
24	39	-1.33920652345409507689e-15
24	40	3.05311331771918048616e-16
24	41	-5.27355936696949356701e-16
24	42	1.19348975147204328096e-15
24	43	-2.77555756156289135106e-16
24	44	5.82867087928207183722e-16
24	45	-2.77555756156289135106e-16
24	46	1.15185638804859991069e-15
24	47	0.00000000000000000000e+00
24	48	2.42861286636752993218e-16
24	49	-1.38777878078144567553e-16
24	50	6.93889390390722837765e-17
24	51	-2.49800180540660221595e-16
24	52	5.55111512312578270212e-17
24	53	-3.05311331771918048616e-16
24	54	-3.88578058618804789148e-16
24	55	-1.11022302462515654042e-16
24	56	-1.66533453693773481064e-16
24	57	2.77555756156289135106e-17
24	58	-1.94289029309402394574e-16
24	59	-2.77555756156289135106e-17
24	60	-2.49800180540660221595e-16
24	61	-2.08166817117216851329e-16
24	62	-6.93889390390722837765e-18
24	63	1.59594559789866252686e-16
24	64	-1.04083408558608425665e-17
24	65	-1.12757025938492461137e-16
24	66	-1.73472347597680709441e-16
24	67	2.22044604925031308085e-16
24	68	7.63278329429795121541e-17
24	69	6.93889390390722837765e-18
24	70	-2.49800180540660221595e-16
24	71	-2.49800180540660221595e-16
24	72	1.52655665885959024308e-16
24	73	6.93889390390722837765e-17
24	74	-5.55111512312578270212e-17
24	75	2.77555756156289135106e-17
24	76	-2.77555756156289135106e-16
24	77	1.38777878078144567553e-16
24	78	-3.05311331771918048616e-16
24	79	2.77555756156289135106e-17
24	80	4.71844785465691529680e-16
24	81	0.00000000000000000000e+00
24	82	1.38777878078144567553e-16
24	83	1.94289029309402394574e-16
24	84	4.44089209850062616169e-16
24	85	4.99600361081320443191e-16
24	86	2.22044604925031308085e-16
24	87	1.11022302462515654042e-16
24	88	5.55111512312578270212e-17
24	89	3.33066907387546962127e-16
24	90	3.88578058618804789148e-16
24	91	2.77555756156289135106e-16
24	92	3.33066907387546962127e-16
24	93	4.44089209850062616169e-16
24	94	5.55111512312578270212e-17
24	95	5.55111512312578270212e-16
24	96	4.99600361081320443191e-16
24	97	3.33066907387546962127e-16
24	98	5.55111512312578270212e-17
24	99	-5.55111512312578270212e-17
24	100	0.00000000000000000000e+00
25	26	2.20518048266171717842e-14
25	27	1.88633830777718003446e-14
25	28	4.06619182768963582930e-15
25	29	-1.66533453693773481064e-16
25	30	-1.85962356624713720521e-15
25	31	2.73739364509140159498e-15
25	32	4.59354776438658518600e-15
25	33	2.95596880306447928888e-15
25	34	1.88737914186276611872e-15
25	35	-6.03683769639928868855e-16
25	36	-8.32667268468867405318e-16
25	37	-2.49800180540660221595e-16
25	38	4.99600361081320443191e-16
25	39	-5.68989300120392726967e-16
25	40	2.49800180540660221595e-16
25	41	-8.70831184940357161395e-16
25	42	2.84494650060196363484e-16
25	43	5.55111512312578270212e-17
25	44	-3.05311331771918048616e-16
25	45	-8.32667268468867405318e-16
25	46	-2.77555756156289135106e-17
25	47	-1.52655665885959024308e-16
25	48	1.38777878078144567553e-17
25	49	-1.17961196366422882420e-16
25	50	-2.63677968348474678351e-16
25	51	-8.32667268468867405318e-16
25	52	-3.67761376907083104015e-16
25	53	-9.71445146547011972871e-16
25	54	-2.08166817117216851329e-16
25	55	-2.77555756156289135106e-17
25	56	3.60822483003175875638e-16
25	57	-5.82867087928207183722e-16
25	58	-2.77555756156289135106e-17
25	59	-3.60822483003175875638e-16
25	60	6.10622663543836097233e-16
25	61	1.38777878078144567553e-16
25	62	4.99600361081320443191e-16
25	63	4.85722573273505986435e-16
25	64	4.57966997657877072925e-16
25	65	2.91433543964103591861e-16
25	66	6.80011602582908381009e-16
25	67	-4.16333634234433702659e-17
25	68	4.92661467177413214813e-16
25	69	-1.73472347597680709441e-16
25	70	1.42247325030098181742e-16
25	71	1.56125112837912638497e-16
25	72	3.64291929955129489827e-16
25	73	-1.38777878078144567553e-16
25	74	4.92661467177413214813e-16
25	75	5.55111512312578270212e-17
25	76	2.77555756156289135106e-17
25	77	5.55111512312578270212e-17
25	78	5.55111512312578270212e-17
25	79	-2.77555756156289135106e-17
25	80	4.44089209850062616169e-16
25	81	0.00000000000000000000e+00
25	82	1.11022302462515654042e-16
25	83	-3.33066907387546962127e-16
25	84	-8.32667268468867405318e-17
25	85	-2.77555756156289135106e-16
25	86	-2.77555756156289135106e-16
25	87	-2.22044604925031308085e-16
25	88	-4.44089209850062616169e-16
25	89	-3.33066907387546962127e-16
25	90	-1.66533453693773481064e-16
25	91	2.22044604925031308085e-16
25	92	-1.66533453693773481064e-16
25	93	-2.22044604925031308085e-16
25	94	-5.55111512312578270212e-17
25	95	-5.55111512312578270212e-17
25	96	-2.77555756156289135106e-16
25	97	-4.99600361081320443191e-16
25	98	0.00000000000000000000e+00
25	99	-1.66533453693773481064e-16
25	100	2.77555756156289135106e-16
26	27	-5.59274848654922607238e-15
26	28	1.37112543541206832742e-14
26	29	7.04297731246583680331e-15
26	30	4.63518112781002855627e-15
26	31	1.55431223447521915659e-15
26	32	3.87190279838023343473e-15
26	33	1.70002900645727095252e-15
26	34	1.62370117351429144037e-15
26	35	-7.91033905045424035052e-16
26	36	5.55111512312578270212e-16
26	37	-7.63278329429795121541e-17
26	38	7.63278329429795121541e-16
26	39	-8.32667268468867405318e-16
26	40	-1.80411241501587937819e-16
26	41	0.00000000000000000000e+00
26	42	9.71445146547011972871e-17
26	43	3.46944695195361418882e-16
26	44	-3.60822483003175875638e-16
26	45	2.28983498828938536462e-16
26	46	-2.77555756156289135106e-16
26	47	2.91433543964103591861e-16
26	48	6.38378239159465010744e-16
26	49	4.71844785465691529680e-16
26	50	-6.66133814775093924254e-16
26	51	-4.71844785465691529680e-16
26	52	2.08166817117216851329e-16
26	53	4.16333634234433702659e-17
26	54	1.28369537222283724986e-16
26	55	8.67361737988403547206e-17
26	56	3.46944695195361418882e-17
26	57	1.80411241501587937819e-16
26	58	4.16333634234433702659e-16
26	59	1.11022302462515654042e-16
26	60	4.71844785465691529680e-16
26	61	5.55111512312578270212e-17
26	62	-1.38777878078144567553e-16
26	63	4.44089209850062616169e-16
26	64	-1.11022302462515654042e-16
26	65	2.77555756156289135106e-16
26	66	2.22044604925031308085e-16
26	67	1.94289029309402394574e-16
26	68	2.22044604925031308085e-16
26	69	8.46545056276681862073e-16
26	70	3.05311331771918048616e-16
26	71	6.10622663543836097233e-16
26	72	2.63677968348474678351e-16
26	73	-2.77555756156289135106e-17
26	74	3.40005801291454190505e-16
26	75	5.06539254985227671568e-16
26	76	3.17454396103755698277e-16
26	77	1.94289029309402394574e-16
26	78	3.53883589099268647260e-16
26	79	2.49800180540660221595e-16
26	80	1.80411241501587937819e-16
26	81	-8.32667268468867405318e-17
26	82	3.60822483003175875638e-16
26	83	2.77555756156289135106e-17
26	84	-2.77555756156289135106e-17
26	85	1.38777878078144567553e-16
26	86	-1.11022302462515654042e-16
26	87	2.77555756156289135106e-17
26	88	1.11022302462515654042e-16
26	89	-2.22044604925031308085e-16
26	90	2.22044604925031308085e-16
26	91	2.77555756156289135106e-16
26	92	1.66533453693773481064e-16
26	93	-1.11022302462515654042e-16
26	94	5.55111512312578270212e-17
26	95	-2.22044604925031308085e-16
26	96	5.55111512312578270212e-16
26	97	3.33066907387546962127e-16
26	98	3.33066907387546962127e-16
26	99	2.22044604925031308085e-16
26	100	-1.11022302462515654042e-16
27	28	1.31847657791617223211e-14
27	29	2.67147415300428292539e-14
27	30	1.56819002228303361335e-15
27	31	1.12410081243297099718e-15
27	32	4.51028103753969844547e-16
27	33	2.01227923213309622952e-15
27	34	2.24820162486594199436e-15
27	35	1.73472347597680709441e-15
27	36	1.39471767468535290391e-15
27	37	-9.71445146547011972871e-17
27	38	-5.27355936696949356701e-16
27	39	-1.41553435639707458904e-15
27	40	-1.87350135405495166196e-16
27	41	6.93889390390722837765e-17
27	42	2.35922392732845764840e-16
27	43	1.11022302462515654042e-16
27	44	-8.32667268468867405318e-17
27	45	2.35922392732845764840e-16
27	46	3.60822483003175875638e-16
27	47	-5.68989300120392726967e-16
27	48	1.11022302462515654042e-16
27	49	-4.02455846426619245904e-16
27	50	-4.71844785465691529680e-16
27	51	-9.43689570931383059360e-16
27	52	-2.77555756156289135106e-16
27	53	-3.05311331771918048616e-16
27	54	-4.16333634234433702659e-16
27	55	-3.60822483003175875638e-16
27	56	-4.57966997657877072925e-16
27	57	3.40005801291454190505e-16
27	58	2.79290479632265942200e-16
27	59	-3.46944695195361418882e-18
27	60	-1.04083408558608425665e-16
27	61	-5.55111512312578270212e-17
27	62	6.93889390390722837765e-17
27	63	6.10622663543836097233e-16
27	64	-2.49800180540660221595e-16
27	65	2.77555756156289135106e-16
27	66	0.00000000000000000000e+00
27	67	-8.32667268468867405318e-17
27	68	-1.11022302462515654042e-16
27	69	0.00000000000000000000e+00
27	70	2.22044604925031308085e-16
27	71	-2.22044604925031308085e-16
27	72	-1.66533453693773481064e-16
27	73	-4.85722573273505986435e-16
27	74	4.16333634234433702659e-17
27	75	1.52655665885959024308e-16
27	76	-2.77555756156289135106e-16
27	77	-3.19189119579732505372e-16
27	78	-2.15105711021124079707e-16
27	79	-2.60208521396521064162e-16
27	80	8.32667268468867405318e-17
27	81	-1.80411241501587937819e-16
27	82	0.00000000000000000000e+00
27	83	1.38777878078144567553e-17
27	84	5.82867087928207183722e-16
27	85	4.44089209850062616169e-16
27	86	3.33066907387546962127e-16
27	87	5.55111512312578270212e-17
27	88	5.55111512312578270212e-17
27	89	5.55111512312578270212e-17
27	90	4.44089209850062616169e-16
27	91	0.00000000000000000000e+00
27	92	1.66533453693773481064e-16
27	93	-1.11022302462515654042e-16
27	94	-3.88578058618804789148e-16
27	95	-4.99600361081320443191e-16
27	96	1.11022302462515654042e-16
27	97	-3.33066907387546962127e-16
27	98	2.77555756156289135106e-16
27	99	4.99600361081320443191e-16
27	100	2.22044604925031308085e-16
28	29	1.95399252334027551115e-14
28	30	3.16413562018169614021e-15
28	31	-1.62370117351429144037e-15
28	32	2.49800180540660221595e-16
28	33	-1.59594559789866252686e-16
28	34	2.35922392732845764840e-15
28	35	2.12330153459561188356e-15
28	36	2.35922392732845764840e-16
28	37	-4.57966997657877072925e-16
28	38	-1.31838984174237339175e-16
28	39	-1.60982338570647698361e-15
28	40	-8.32667268468867405318e-17
28	41	1.12410081243297099718e-15
28	42	2.35922392732845764840e-16
28	43	8.79504802320241196867e-16
28	44	-4.99600361081320443191e-16
28	45	-3.60822483003175875638e-16
28	46	8.32667268468867405318e-17
28	47	-2.77555756156289135106e-17
28	48	-9.15933995315754145849e-16
28	49	1.11022302462515654042e-16
28	50	-5.55111512312578270212e-16
28	51	-1.87350135405495166196e-16
28	52	-3.46944695195361418882e-16
28	53	6.93889390390722837765e-17
28	54	1.38777878078144567553e-16
28	55	3.60822483003175875638e-16
28	56	1.66533453693773481064e-16
28	57	3.88578058618804789148e-16
28	58	3.05311331771918048616e-16
28	59	4.30211422042248159414e-16
28	60	4.99600361081320443191e-16
28	61	0.00000000000000000000e+00
28	62	1.28369537222283724986e-16
28	63	5.86336534880160797911e-16
28	64	-1.38777878078144567553e-17
28	65	3.60822483003175875638e-16
28	66	6.93889390390722837765e-17
28	67	2.49800180540660221595e-16
28	68	4.44089209850062616169e-16
28	69	2.22044604925031308085e-16
28	70	8.04911692853238491807e-16
28	71	2.22044604925031308085e-16
28	72	3.05311331771918048616e-16
28	73	4.44089209850062616169e-16
28	74	4.99600361081320443191e-16
